upMH,SUM_Area
JQE2126026,490.7482612
JQE2126027,379.465867
JQE2126028,220.8143023
JQE2126029,
JQE2126030,237.6764245
JQE2126031,334.0052179
JQE2126032,283.4850633
JQE2127001,427.2066557
JQE2127002,364.1659649
JQE2127003,136.7807625
JQE2127005,349.342682
JQE2127006,5.602643658
JQE2127007,396.2761974
JQE2127008,164.2179833
JQE2127009,
JQE2127010,71.70276594
JQE2127011,5.834641361
JQE2127012,4.651064145
JQE2127013,189.7878842
JQE2127014,120.9301847
JQE2127015,142.7894423
JQE2127016,383.4530046
JQE2127017,149.3708241
JQE2127018,238.3620315
JQE2127019,389.8152679
JQE2127020,246.9732561
JQE2127021,311.000522
JQE2127022,120.5663748
JQE2127023,169.3579335
JQE2127024,5.450368506
JQE2127025,225.7272965
JQE2127026,134.4907897
JQE2127027,284.4948012
JQE2127028,300.2000804
JQE2127029,497.6935138
JQE2127030,246.1175462
JQE2127031,547.5711143
JQE2127032,316.3820763
JQE2127033,311.6435815
JQE2127034,24.17412034
JQE2127035,188.4974627
JQE2127036,472.0495187
JQE2127037,26.1497287
JQE2127038,86.54217532
JQE2127039,339.4821381
JQE2127040,657.8211849
JQE2127041,599.4416779
JQE2127042,24.01327509
JQE2127043,
JQE2127044,311.4476619
JQE2127045,548.692902
JQE2127046,755.6884786
JQE2127047,41.41789179
JQE2127048,247.9899234
JQE2127049,470.4162575
JQE2127050,131.167496
JQE2127051,230.6624239
JQE2127052,137.8551679
JQE2127053,197.9829225
JQE2127054,503.2907698
JQE2127055,111.804407
JQE2127056,231.0556154
JQE2127057,138.4828956
JQE2127058,316.2455659
JQE2127059,365.8029512
JQE2127060,448.6985309
JQE2127061,361.5204532
JQE2127062,245.3493223
JQE2127063,136.4594646
JQE2127064,25.0711096
JQE2127065,127.6395997
JQE2127067,
JQE2127068,
JQE2127069,35.68644288
JQE2127070,
JQE2127071,168.538933
JQE2127072,12.26062801
JQE2127073,110.3305113
JQE2127074,200.7397364
JQE2127075,234.4221055
JQE2127076,47.1522531
JQE2127077,
JQE2127078,
JQE2127079,54.8479062
JQE2127080,
JQE2127081,388.234824
JQE2127082,380.9322434
JQE2127083,214.2826953
JQE2127084,275.0873446
JQE2127085,445.4212131
JQE2127086,240.0543827
JQE2127087,433.7365048
JQE2127088,1127.766278
JQE2127089,957.1930999
JQE2127355,110.4628025
JQE2127356,20.54476435
JQE2127357,7.179996742
JQE2127358,6.198980083
JQE2127359,
JQE2127360,18.10381733
JQE2127361,
JQE2127362,
JQE2127363,225.810278
JQE2118030,450.3447925
JQE2127066,551.4556151
JQE2128001,351.0639413
JQE2128002,193.8043296
JQE2128003,121.5396699
JQE2128004,220.568782
JQE2128005,386.1197759
JQE2128006,95.7902258
JQE2128007,245.8419361
JQE2128008,240.3044934
JQE2128009,227.2177067
JQE2128010,83.39542077
JQE2128011,259.9571499
JQE2128012,128.5071836
JQE2128013,360.5868899
JQE2128014,126.8682117
JQE2128015,
JQE2128016,
JQE2128017,
JQE2128018,344.3276311
JQE2128019,326.4112889
JQE2128020,271.3950119
JQE2128021,3.550652585
JQE2128022,114.850174
JQE2128023,
JQE2128024,108.5844016
JQE2128025,264.2475509
JQE2128026,251.4013224
JQE2128027,115.3244635
JQE2128028,130.585656
JQE2128029,223.142266
JQE2128030,226.3566813
JQE2128031,124.2608236
JQE2128032,390.9101494
JQE2129001,245.379461
JQE2129002,2391.469777
JQE2129003,69.11768381
JQE2129004,1414.823772
JQE2129005,248.2372587
JQE2129006,417.0484312
JQE2129007,108.0685132
JQE2129008,257.6087006
JQE2129009,296.7538894
JQE2129010,287.3233507
JQE2129011,95.76305588
JQE2129012,168.1758131
JQE2129013,153.4022292
JQE2129014,
JQE2129015,507.6832066
JQE2129016,374.9448124
JQE2129017,483.7773943
JQE2129018,138.960541
JQE2129019,120.4916799
JQE2129020,220.8970889
JQE2129021,306.4074406
JQE2129022,407.1872032
JQE2129023,109.9850179
JQE2129024,147.8671341
JQE2129025,369.7195537
JQE2129026,355.1203209
JQE2129027,421.4477429
JQE2129028,105.9984162
JQE2129029,140.6148203
JQE2129030,361.4477989
JQE2129031,325.5340527
JQE2129032,319.4954591
JQE2129033,127.4712348
JQE2129034,267.5230256
JQE2129035,118.6899292
JQE2129036,235.8690598
JQE2129037,123.8438153
JQE2129038,229.1193487
JQE2129039,217.7897397
JQE2129040,241.5175083
JQE2129041,
JQE2129042,216.6791457
JQE2129043,281.6684842
JQE2129044,345.0020561
JQE2129045,520.3030525
JQE2129046,247.4322021
JQE2129047,123.5291651
JQE2129048,14.69059391
JQE2129049,12.93641664
JQE2129050,97.96928184
JQE2129051,301.0760372
JQE2129052,260.54389
JQE2129053,305.8937572
JQE2129054,234.9650495
JQE2129055,374.1704428
JQE2129056,179.7981858
JQE2129057,96.17060841
JQE2129058,
JQE2129059,85.55794936
JQE2129060,443.445909
JQE2129061,440.8716369
JQE2129062,662.5022059
JQE2129063,14.76566132
JQE2129064,165.0716383
JQE2129065,210.6713197
JQE2129066,395.5167424
JQE2129067,178.6674837
JQE2129068,139.5458584
JQE2129069,318.9932036
JQE2129070,170.2100044
JQE2129071,151.0910395
JQE2129072,221.7862008
JQE2129073,136.5873364
JQE2129074,16.89985309
JQE2129075,153.7846756
JQE2129076,409.278885
JQE2129077,390.3641367
JQE2129078,
JQE2129079,275.6945241
JQE2129080,135.3921742
JQE2129081,118.8150624
JQE2129083,395.7357527
JQE2129084,126.8953759
JQE2129085,144.7693096
JQE2129086,699.9971454
JQE2129087,841.5673154
JQE2129088,412.884026
JQE2129089,385.038224
JQE2129090,585.1717967
JQE2129091,140.5983483
JQE2129092,324.9058147
JQE2129093,
JQE2129094,26.68003243
JQE2129095,
JQE2129096,72.10979117
JQE2129097,
JQE2129098,399.4621692
JQE2129099,17.3613246
JQE2129100,295.7273426
JQE2129101,172.41542
JQE2129102,30.45849269
JQE2129103,112.5273112
JQE2129104,258.4208921
JQE2129105,
JQE2129106,397.0608249
JQE2039054,737.6623784
JQE2130001,71.89508567
JQE2130003,631.428276
JQE2130004,151.241251
JQE2130005,126.172841
JQE2130006,
JQE2130007,585.0517738
JQE2130008,122.4147775
JQE2130009,761.4024524
JQE2130010,163.9831983
JQE2130011,1321.59578
JQE2130012,24.97254147
JQE2130013,
JQE2130014,829.2855801
JQE2130015,811.3377673
JQE2130016,227.224162
JQE2130017,592.1746304
JQE2130018,240.0287713
JQE2130019,7.091219082
JQE2130020,
JQE2130021,
JQE2130022,
JQE2130023,
JQE2130024,418.9724007
JQE2130025,7.153742944
JQE2130026,
JQE2130027,
JQE2130028,
JQE2130029,
JQE2130030,265.3029037
JQE2130031,124.7659132
JQE2130032,248.8878494
JQE2130033,115.4809756
JQE2130034,142.817744
JQE2130035,
JQE2130036,306.2923044
JQE2130037,195.1891583
JQE2130038,616.7106992
JQE2130039,28.81581232
JQE2130040,88.7434464
JQE2130041,574.2262015
JQE2130042,215.1331818
JQE2130043,243.7696478
JQE2130044,339.606124
JQE2130045,9.098311723
JQE2130046,265.3420241
JQE2130047,118.3982577
JQE2130048,157.7138189
JQE2130049,184.7976781
JQE2130050,703.1333627
JQE2130051,646.7940619
JQE2130052,453.9651866
JQE2130053,113.5748948
JQE2130054,298.8323857
JQE2130055,538.3103709
JQE2130056,154.1016398
JQE2130057,185.8817563
JQE2130058,376.0172734
JQE2130059,
JQE2130060,146.1053495
JQE2130061,
JQE2130062,125.8723299
JQE2130063,
JQE2130064,787.774043
JQE2130065,
JQE2130066,
JQE2130067,346.78577
JQE2130068,108.2647032
JQE2130069,292.9402129
JQE2130070,30.53796418
JQE2130071,2.304047553
JQE2130074,308.0363566
JQE2130075,9.628745317
JQE2130076,
JQE2130077,276.7263268
JQE2130078,
JQE2130079,150.5590719
JQE2130080,515.5481403
JQE2130081,728.0952119
JQE2130082,415.3903795
JQE2130083,228.6832455
JQE2130084,735.909292
JQE2130085,161.8927132
JQE2130086,1117.160934
JQE2130087,555.6314241
JQE2131001,51.69488259
JQE2131002,73.20404239
JQE2131003,620.2016641
JQE2131004,
JQE2131005,
JQE2131006,229.4667132
JQE2131007,638.5813523
JQE2131008,3.423713962
JQE2131009,
JQE2131010,1154.086704
JQE2131011,
JQE2131012,117.0903367
JQE2131013,264.3590502
JQE2131014,880.4611903
JQE2131015,12.37670209
JQE2131016,215.9113236
JQE2131017,793.6248718
JQE2131018,
JQE2131019,760.5541215
JQE2131020,
JQE2131021,111.3928579
JQE2131022,97.52059427
JQE2131023,1507.854304
JQE2131024,53.38010482
JQE2131025,19.66772872
JQE2131026,702.9724282
JQE2131027,878.2411791
JQE2131028,464.0314105
JQE2131029,637.9246692
JQE2131030,85.30192137
JQE2131031,16.68993915
JQE2131032,84.88166278
JQE2131033,
JQE2131034,197.5317481
JQE2131035,220.3454506
JQE2131036,22.47169011
JQE2131037,334.6817675
JQE2131038,295.4577555
JQE2131039,
JQE2131040,1529.716279
JQE2131041,22.44445092
JQE2131042,11.97432578
JQE2131043,184.1134072
JQE2131044,150.4502727
JQE2131045,94.52908508
JQE2131046,290.1406412
JQE2131047,254.1271326
JQE2131048,91.01331909
JQE2131049,
JQE2131050,408.0203809
JQE2131051,479.2930684
JQE2131052,255.3998935
JQE2131053,3705.949731
JQE2131054,586.5061134
JQE2131055,100.3241856
JQE2131056,538.2027463
JQE2131057,129.6633523
JQE2131058,288.065352
JQE2131059,377.4302921
JQE2131060,92.15155393
JQE2131061,560.5258722
JQE2131062,1299.854858
JQE2132001,209.0980165
JQE2132002,
JQE2132003,239.6296171
JQE2132004,102.6119302
JQE2132005,224.5370045
JQE2132006,137.7768926
JQE2132007,207.2868851
JQE2132008,310.6611949
JQE2132009,323.1724642
JQE2132010,
JQE2132011,314.0321741
JQE2132012,396.5857812
JQE2132013,151.3441984
JQE2132014,257.7074037
JQE2132015,3.509814809
JQE2132016,266.6801093
JQE2132017,166.5870918
JQE2132018,134.9852795
JQE2132019,268.9660758
JQE2132020,205.4824199
JQE2132021,451.1199553
JQE2132022,262.9040941
JQE2132024,25.52843559
JQE2132025,489.108952
JQE2132026,248.8369638
JQE2132027,426.4472305
JQE2132028,231.4665397
JQE2132029,249.0581054
JQE2132030,615.654011
JQE2132031,333.8055981
JQE2132032,325.9955533
JQE2132033,3.73324156
JQE2132034,
JQE2132035,1264.090798
JQE2132036,1268.155016
JQE2132037,884.3689472
JQE2132038,
JQE2132039,828.3783913
JQE2132040,210.2682243
JQE2132041,899.4664197
JQE2132042,492.7030922
JQE2132043,1310.965024
JQE2132023,476.5367955
JQE2133001,139.0845952
JQE2133002,
JQE2133003,499.1569109
JQE2133004,205.7891199
JQE2133005,244.1709321
JQE2133006,12.28851663
JQE2133007,317.6525538
JQE2133008,484.4961475
JQE2133009,396.0935931
JQE2133010,207.4064073
JQE2133011,333.2382155
JQE2133012,
JQE2133013,253.6501753
JQE2133014,237.5188281
JQE2133015,219.7132996
JQE2133016,170.3364063
JQE2133017,214.3060446
JQE2133018,490.3837367
JQE2133019,257.4996643
JQE2133020,57.97411493
JQE2133021,306.2327409
JQE2133022,230.1056457
JQE2133023,135.5739976
JQE2133024,208.6098368
JQE2133025,227.0251447
JQE2133026,291.5674458
JQE2133027,240.8002778
JQE2133028,226.6582328
JQE2133029,
JQE2133030,474.4115621
JQE2133031,320.3507228
JQE2133032,429.8894968
JQE2133033,130.4941694
JQE2133034,19.40459611
JQE2133035,
JQE2133036,163.9973683
JQE2133037,269.7948263
JQE2133038,158.340994
JQE2133039,187.1046402
JQE2133040,473.8121036
JQE2133041,129.1803764
JQE2133042,201.7121556
JQE2133043,11.64764305
JQE2133044,104.2118825
JQE2133045,341.3917427
JQE2133046,299.5915716
JQE2133047,646.0787836
JQE2133048,471.886827
JQE2133049,464.6154195
JQE2133050,419.3642439
JQE2133051,213.5023351
JQE2133052,181.8341362
JQE2133053,30.2475062
JQE2133054,1305.620292
JQE2133055,908.5491413
JQE2133056,196.5411618
JQE2133057,619.8537192
JQE2133058,124.0781227
JQE2133059,287.9706616
JQE2133060,287.7083145
JQE2133061,
JQE2133062,
JQE2133063,
JQE2133064,980.3124759
JQE2133065,144.8685722
JQE2133066,331.32381
JQE2133067,447.1822322
JQE2133068,99.20615614
JQE2133069,347.9003292
JQE2133070,281.584585
JQE2124013,
JQE2134002,726.681326
JQE2134003,570.5222928
JQE2134004,625.1399033
JQE2134005,598.6268417
JQE2134006,557.0223109
JQE2134007,590.1803718
JQE2134008,566.3557565
JQE2134009,49.51508224
JQE2134010,1593.473703
JQE2134011,204.356147
JQE2134012,617.7470584
JQE2134013,616.7364174
JQE2134014,154.3049507
JQE2134015,337.2528801
JQE2134016,267.6912483
JQE2134017,438.7218573
JQE2134018,301.8580799
JQE2134019,363.3511809
JQE2134020,633.4860597
JQE2134021,775.812836
JQE2134022,490.0501562
JQE2134023,3.773801241
JQE2134024,
JQE2134025,239.0212204
JQE2134026,155.0066909
JQE2134027,104.5549925
JQE2134028,886.0387678
JQE2134029,31.41838359
JQE2134030,856.1203505
JQE2134031,
JQE2134032,160.1810911
JQE2134033,114.3467549
JQE2134034,328.4237957
JQE2134035,547.5238131
JQE2134036,119.5055787
JQE2134037,326.8773366
JQE2134038,113.7940176
JQE2134039,202.7421626
JQE2134040,93.5252579
JQE2134041,341.9334537
JQE2134042,454.053522
JQE2134043,377.829196
JQE2134044,470.6789994
JQE2134045,42.08855532
JQE2134046,265.6393449
JQE2134047,210.7728894
JQE2134048,370.8359565
JQE2134049,299.9301415
JQE2134050,671.1607896
JQE2134051,692.780585
JQE2134052,285.9528614
JQE2134053,329.0882398
JQE2134054,286.8482788
JQE2134055,371.1711313
JQE2134056,406.3820271
JQE2134057,708.4791789
JQE2134058,9.24996363
JQE2134059,25.4972953
JQE2134060,740.4446017
JQE2134061,838.0484172
JQE2134062,380.7133055
JQE2134063,344.6422568
JQE2134064,259.4032057
JQE2134065,243.7192079
JQE2134066,168.2064258
JQE2134067,178.1843143
JQE2134068,429.809411
JQE2134069,149.46537
JQE2134071,
JQE2134072,
JQE2134073,13.8428925
JQE2134074,107.6931492
JQE2134075,
JQE2134076,405.1957771
JQE2134077,938.6640602
JQE2134078,824.0505712
JQE2134079,703.9471715
JQE2134080,
JQE2134081,208.8414527
JQE2134082,329.9870295
JQE2134083,724.191262
JQE2134303,139.2987583
JQE2134304,313.8126324
JQE2134070,234.2595013
JQE2135001,163.7889836
JQE2135002,207.2799836
JQE2135003,313.855183
JQE2135004,101.238473
JQE2135005,204.4911106
JQE2135006,95.98731109
JQE2135007,85.58471729
JQE2135008,91.28553821
JQE2135009,11.3872321
JQE2135010,87.48599938
JQE2135011,289.3639601
JQE2135012,110.7015019
JQE2135013,301.0486701
JQE2135014,396.9514216
JQE2135015,440.0218669
JQE2135016,
JQE2135017,298.2823879
JQE2135018,99.79637188
JQE2135019,
JQE2135020,299.2416716
JQE2135021,
JQE2135022,140.1935055
JQE2135023,154.7792036
JQE2135024,350.139249
JQE2135025,256.7400156
JQE2135026,677.8072946
JQE2135027,811.0800091
JQE2135028,114.3516408
JQE2135029,457.3738598
JQE2135030,2009.281341
JQE2135031,1001.325869
JQE2135032,
JQE2135033,16.70836601
JQE2135034,1621.955848
JQE2135035,
JQE2135036,156.0060724
JQE2135037,79.41746851
JQE2135038,13.24631972
JQE2135039,702.7581548
JQE2135040,169.475962
JQE2135041,22.48459718
JQE2135042,15.73585635
JQE2135043,208.2171498
JQE2135044,15.49526545
JQE2135045,
JQE2135046,368.4094776
JQE2135047,5.350849884
JQE2135048,343.9146725
JQE2135049,1.585416221
JQE2135050,16777.54221
JQE2135051,291.963072
JQE2135052,29.96245358
JQE2135053,66.21533865
JQE2135054,210.2021512
JQE2135055,146.0184714
JQE2135056,132.712682
JQE2136001,605.6077862
JQE2136002,422.0781731
JQE2136003,28.50869072
JQE2136004,425.6574341
JQE2136005,
JQE2136006,146.1282191
JQE2136007,118.2773482
JQE2136008,
JQE2136009,
JQE2136010,138.3845732
JQE2136011,3979.693375
JQE2136012,119.7230721
JQE2136013,
JQE2136014,
JQE2136015,14.92316383
JQE2136017,788.8036423
JQE2136018,918.1756344
JQE2136019,609.7151035
JQE2136020,8.806091225
JQE2136021,
JQE2136022,
JQE2136023,
JQE2136024,
JQE2136025,189.0890428
JQE2136026,
JQE2136027,148.0313222
JQE2136028,
JQE2136029,
JQE2136030,
JQE2136031,
JQE2136032,
JQE2136033,382.0773357
JQE2136034,333.7853461
JQE2136035,64.2715572
JQE2136036,13.94811111
JQE2136037,252.9046808
JQE2136038,218.1931193
JQE2136039,370.0208258
JQE2136040,
JQE2136041,238.6583921
JQE2136042,145.5353841
JQE2136043,
JQE2136044,120.4416964
JQE2136045,145.3509891
JQE2136046,6.574385237
JQE2136047,152.3504657
JQE2136048,122.1292884
JQE2136049,88.00547444
JQE2136050,42.06151883
JQE2136051,280.6700763
JQE2136052,205.5619297
JQE2136053,298.3094232
JQE2136054,345.3742628
JQE2136055,507.4718582
JQE2136056,345.0944448
JQE2136057,343.5786495
JQE2136058,442.3220159
JQE2136059,424.7789817
JQE2136060,275.0148415
JQE2136061,682.2533678
JQE2136062,1237.348705
JQE2136063,576.2386223
JQE2136064,146.4942123
JQE2136065,
JQE2136070,232.5212548
JQE2136071,288.0488254
JQE2136072,129.9925602
JQE2136073,
JQE2136074,
JQE2136075,17.54022916
JQE2136076,
JQE2136077,826.9840771
JQE2136078,
JQE2136079,26.55767998
JQE2136080,
JQE2136081,
JQE2136082,265.344985
JQE2136083,404.242356
JQE2136084,154.5226836
JQE2136085,258.1783302
JQE2137001,574.879475
JQE2137002,113.6775799
JQE2137003,456.4077672
JQE2137004,217.6559145
JQE2137005,137.4567568
JQE2137006,
JQE2137007,
JQE2137008,134.2542477
JQE2137009,351.0080925
JQE2137010,285.815328
JQE2137011,253.244338
JQE2137012,
JQE2137013,
JQE2137014,
JQE2137015,
JQE2137016,402.2542381
JQE2137017,837.3006358
JQE2137018,48.62510719
JQE2137019,
JQE2137020,207.2137049
JQE2137021,287.5437605
JQE2137022,117.6483247
JQE2137023,517.0445888
JQE2137024,
JQE2137025,
JQE2137026,343.6254686
JQE2137027,106.7913432
JQE2137028,116.1726384
JQE2137029,201.9976029
JQE2137030,269.5578372
JQE2137031,26.01737013
JQE2137032,305.912651
JQE2137033,1012.503578
JQE2137034,481.3402679
JQE2137035,233.3943324
JQE2137036,357.7575428
JQE2137037,265.2660896
JQE2137038,1189.559026
JQE2137039,
JQE2137040,23.43812115
JQE2137041,47.58739324
JQE2137042,231.8518043
JQE2137043,171.2403165
JQE2137044,116.6698519
JQE2137045,
JQE2137046,8.863301513
JQE2137047,717.3890109
JQE2137048,851.3626993
JQE2137049,541.1559624
JQE2137050,320.1848765
JQE2137051,359.0603821
JQE2137052,407.6578562
JQE2137053,253.7494664
JQE2137054,259.9023313
JQE2137055,579.9736296
JQE2137056,1084.672344
JQE2137057,148.3686236
JQE2137058,445.6884426
JQE2137059,
JQE2137060,407.104075
JQE2137061,240.371449
JQE2137062,130.0572399
JQE2137063,584.8971538
JQE2137064,1249.186809
JQE2137065,846.5008437
JQE2137066,340.7566124
JQE2137067,441.5139484
JQE2137068,710.2191268
JQE2137069,464.5992736
JQE2138001,34.9808278
JQE2138002,168.2193873
JQE2138003,
JQE2138004,317.6522642
JQE2138005,
JQE2138006,350.2091194
JQE2138007,1414.64226
JQE2138008,613.9905932
JQE2138009,736.7579179
JQE2138010,421.2245448
JQE2138011,464.8841166
JQE2138012,91.8978094
JQE2138013,331.6723786
JQE2138014,91.99595073
JQE2138015,1033.935924
JQE2138016,522.6977375
JQE2138017,392.4551534
JQE2138018,366.4130618
JQE2138020,676.511534
JQE2138021,906.1908884
JQE2138022,677.9836922
JQE2138023,495.2331376
JQE2138024,80.80207545
JQE2138025,439.8403412
JQE2138026,304.6685183
JQE2138027,50.38782862
JQE2138028,82.99986834
JQE2138029,509.2060393
JQE2138030,552.7678781
JQE2138031,146.2453106
JQE2138032,282.6489601
JQE2138033,446.2442745
JQE2138034,90.63875493
JQE2138035,360.6537948
JQE2138036,612.6699722
JQE2138037,145.9322185
JQE2138038,321.273298
JQE2138039,165.5186103
JQE2138040,330.9616564
JQE2138041,199.8841632
JQE2138042,212.8179583
JQE2138043,
JQE2138044,
JQE2138045,12.02961869
JQE2138046,
JQE2138047,89.06241884
JQE2138048,382.4664076
JQE2138049,226.1777395
JQE2138050,
JQE2138051,1543.587761
JQE2138052,464.1183006
JQE2138053,473.5187214
JQE2139001,464.2430644
JQE2139002,887.7024152
JQE2139003,314.6443364
JQE2139004,162.3062257
JQE2139005,
JQE2139006,329.4733151
JQE2139007,136.3075943
JQE2139008,165.7845558
JQE2139009,214.9340001
JQE2139010,1075.422962
JQE2139011,253.0709084
JQE2139012,75.92489679
JQE2139013,297.3095035
JQE2139014,
JQE2139015,195.3318702
JQE2139016,100.0897534
JQE2139017,720.6494106
JQE2139018,
JQE2139019,413.366496
JQE2139020,531.9896517
JQE2139021,487.7022052
JQE2139022,11.68283382
JQE2139023,
JQE2139024,
JQE2139025,564.4749314
JQE2139026,18.6098999
JQE2139027,751.3916534
JQE2139028,7.947644917
JQE2139029,513.6566191
JQE2139030,403.6452841
JQE2139032,205.403585
JQE2139033,97.40955744
JQE2139034,334.8739394
JQE2139035,161.4966907
JQE2139036,223.7134258
JQE2139037,235.9733167
JQE2139038,271.5432283
JQE2139039,429.0325633
JQE2139040,397.0059296
JQE2139041,443.9796407
JQE2139042,495.0726834
JQE2139043,192.217011
JQE2139044,444.3032779
JQE2139045,420.7160971
JQE2139046,319.0404482
JQE2139047,296.345356
JQE2139048,258.4978679
JQE2139049,35.63683426
JQE2139050,
JQE2139051,124.1811752
JQE2139052,70.76551564
JQE2139053,5.906945104
JQE2139054,439.2922067
JQE2139055,553.530428
JQE2139056,434.665185
JQE2139057,381.4820216
JQE2139058,285.4790135
JQE2139059,815.346095
JQE2139060,123.0505294
JQE2139061,9.971889081
JQE2139062,
JQE2139063,248.7666812
JQE2139064,6.542625907
JQE2139065,46.54373846
JQE2139066,
JQE2139067,6.50193469
JQE2139068,305.665211
JQE2139069,
JQE2139070,
JQE2139071,201.0763402
JQE2139072,602.2324293
JQE2139073,618.9169604
JQE2139074,802.0481522
JQE2139075,226.5187658
JQE2139076,150.034349
JQE2139077,50.60230168
JQE2139078,432.2113037
JQE2139079,211.9143271
JQE2139080,19.41024844
JQE2139081,
JQE2139082,693.2988561
JQE2139083,
JQE2139084,79.27599189
JQE2139085,318.4384271
JQE2139086,203.9313614
JQE2139351,331.9579537
JQE2130002,337.8757827
JQE2140002,230.2509764
JQE2140003,114.4164008
JQE2140004,545.9003342
JQE2140005,684.2361627
JQE2140006,70.36670395
JQE2140007,260.602977
JQE2140008,
JQE2140009,13.70711881
JQE2140010,95.04392769
JQE2140011,106.1390282
JQE2140012,154.3945421
JQE2140013,
JQE2140014,184.2794238
JQE2140015,96.05696324
JQE2140017,419.2089063
JQE2140018,95.72707972
JQE2140019,176.9686179
JQE2140020,207.3623614
JQE2140021,
JQE2140022,943.5195271
JQE2140023,234.3018123
JQE2140024,103.0190183
JQE2140025,48.7961593
JQE2140026,
JQE2140027,
JQE2140028,19.5506095
JQE2140029,21.75562116
JQE2140030,
JQE2140031,
JQE2140032,122.5247547
JQE2140033,161.0291099
JQE2140034,
JQE2140035,343.2385417
JQE2140036,183.6171512
JQE2140037,333.2171062
JQE2140038,738.9780119
JQE2140039,
JQE2140040,
JQE2140041,333.0287072
JQE2140042,20.90142659
JQE2140043,
JQE2140044,
